video_id,title,publish_date,view_count,like_count,comment_count,duration
HOzju75gNQs,Hadoop Certification - 04 Sqoop Import,2015-12-16T05:52:52Z,15104,165,23,1112.0
ntSK_oJtWlQ,Hadoop Certification - 05 Sqoop Import Incremental,2015-12-17T07:59:41Z,17632,203,61,1169.0
GyA6lhBIe9g,Hadoop Certification - 01 Sqoop Export,2015-12-17T07:59:41Z,13771,163,22,979.0
laMBRY9TJDA,Hadoop Certification - 02 Sqoop Export - Merge/Upsert,2015-12-19T11:20:45Z,15694,178,12,1644.0
S4gt5lO8W70,Hadoop Ceritfication - 01 Sqoop import delimiters,2015-12-21T03:10:31Z,12851,112,5,1833.0
Efzj40KJfh4,Hadoop Certification - 02 Sqoop export delimiters,2015-12-21T04:47:09Z,8690,74,12,844.0
rZP3xkR_0sU,Hadoop Certification - 03 Sqoop File Formats,2015-12-21T05:31:52Z,10224,122,15,1161.0
PXBbFz9Ty8I,Hadoop Certification - Sqoop Job and Sqoop Merge,2015-12-22T06:52:52Z,14541,192,30,1562.0
ZOQDdtU456Q,Hadoop Certification - CCA - 01 Flume Introduction,2016-01-27T01:47:04Z,13502,145,13,972.0
H1ZIN2cs7sA,Hadoop Certification - CCA - Flume - Setup Telnet,2016-02-11T14:25:12Z,7716,82,12,505.0
z2kFsfQU-_w,Hadoop Certification - CCA - Flume - Running first job (telnet to logger),2016-01-31T06:50:56Z,9223,117,25,935.0
vbG2HtV2a7M,Hadoop Certification - CCA - Flume - Using HDFS Sink,2016-01-31T09:53:53Z,10483,116,16,981.0
faRVz6v6vrQ,Hadoop Certification - CCA - Flume - Ingest real time data into HDFS,2016-02-01T16:24:51Z,12309,98,7,1143.0
bKmMy8A7qOc,Hadoop Certification - CCA - Copying data into HDFS,2015-12-28T07:00:58Z,4118,34,4,937.0
NbrDO5Z8IT0,Hadoop Certification - CCA - Copying data from HDFS,2015-12-28T07:00:58Z,4827,57,3,796.0
IiOvhIqPKvE,Hadoop Certification - CCA - Spark Introduction,2015-12-28T07:30:05Z,13318,141,50,964.0
EaiM0D5XbvI,Hadoop Certification - CCA - Setup Spark 1.2.1 on Quickstart VM,2015-12-31T05:25:17Z,11706,84,85,1575.0
EGQjqcOIjIM,Hadoop Certification - CCA - Introduction of pyspark (python on spark),2015-12-29T07:38:58Z,19335,120,35,1318.0
Quk2QV8N0vo,Hadoop Certification - CCA - Submitting pyspark applications,2015-12-29T07:38:58Z,10399,109,23,770.0
aUPMMvIfufU,Hadoop Certification - CCA - Pyspark - Reading and Saving Text Files,2015-12-31T09:44:42Z,12561,107,12,1040.0
27UwH8MoILQ,Hadoop Certification - CCA - Pyspark - Reading and Saving Sequence Files,2016-01-01T02:10:55Z,9479,62,5,1422.0
EwJTEWF6IGM,Hadoop Certification - CCA - Pyspark - Reading and Saving Hive and JSON data,2016-01-01T02:43:45Z,8885,85,28,1263.0
Bd6-bP_o1Zw,"Hadoop Certification - CCA - Pyspark - Developing Word Count program - flatMap, map, reduceByKey",2016-01-01T02:58:02Z,7424,66,6,1342.0
r19mGiQm10I,Hadoop Certification - CCA - Word Count Explained,2016-01-03T03:14:02Z,6899,48,3,1018.0
L_8m6UjZn8w,Hadoop Certification - CCA - Pyspark - 01 Joining Data Sets using Python,2016-01-02T06:22:23Z,9541,81,11,1963.0
E0OS7irxWG4,Hadoop Certification - CCA - Pyspark - 02 Joining Data Sets using Python,2016-01-02T09:12:05Z,5911,70,13,1361.0
XxRh0X80E78,Hadoop Certification - CCA - Pyspark - 03 Joining Data Sets using SQL,2016-01-02T10:55:31Z,5417,57,10,1615.0
wzrwXR1Rp_Q,Hadoop Certification - CCA - Pyspark - 01 Aggregating Data (totals),2016-01-03T03:45:01Z,6004,51,19,1420.0
q42ceJztdSY,Hadoop Certification - CCA - Pyspark - 02 Aggregating data (totals continued),2016-01-03T04:54:56Z,4166,44,2,494.0
gxSKTPxM1LE,Hadoop Certification - CCA - Pyspark - 03 Aggregating Data by key - Introduction,2016-01-03T09:21:34Z,5256,50,5,1613.0
JK-4docfl5s,Hadoop Certification - CCA - How Combiner Works?,2016-02-08T00:36:49Z,5859,59,9,1816.0
